StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1793,15,1,1,2,8.4,2,0,2,0,0,1,0,3.3,1
1794,18,1,1,4,17.9,14,0,3,0,0,0,1,2.17,3
1795,15,0,0,3,19.7,13,0,2,1,1,0,0,2.8,2
1796,17,1,0,2,12.7,14,0,1,0,0,0,0,1.72,4
1797,15,1,2,0,3.2,13,0,2,0,1,0,0,1.69,4
1798,17,1,2,1,18.1,6,0,2,1,0,0,0,2.95,2
1799,15,1,0,3,10.3,24,0,2,1,0,0,0,0.96,4
1800,17,1,3,2,3.1,2,0,2,1,0,0,0,3.33,1
1801,15,0,3,2,18.4,29,0,1,0,0,0,0,0.44,4
1802,16,0,0,0,15.1,16,1,2,1,0,0,0,1.96,4
1803,15,1,0,2,14.6,9,0,3,1,1,0,0,2.85,2
1804,15,1,1,2,14.2,14,1,2,0,1,0,0,2.37,3
1805,16,1,3,3,4.0,28,1,2,0,0,0,0,0.15,4
1806,18,0,2,2,4.2,5,0,0,0,0,0,0,2.12,3
1807,18,0,0,1,13.8,27,1,1,1,0,1,1,0.92,4
1808,15,1,0,2,4.4,16,0,2,0,0,0,1,1.43,4
1809,16,0,1,0,8.8,16,1,2,0,1,0,0,1.89,4
1810,15,0,1,4,15.6,13,1,2,0,0,0,0,1.94,4
1811,17,1,0,1,15.7,23,0,3,1,1,0,0,1.51,4
1812,17,0,2,2,9.1,24,0,1,0,0,1,0,0.83,4
1813,15,0,1,1,15.8,17,0,0,1,0,0,0,1.76,4
1814,18,1,2,2,16.8,24,0,2,1,0,0,0,1.3,4
1815,18,0,2,2,13.1,4,0,2,0,0,0,0,2.47,3
1816,15,0,2,2,4.6,28,0,2,0,0,1,0,0.02,4
1817,15,1,0,1,5.5,7,0,3,0,0,0,0,2.2,3
1818,17,0,1,1,6.3,6,0,3,1,0,0,0,3.04,1
1819,18,0,0,1,2.3,22,1,1,1,0,0,0,1.07,4
1820,15,1,1,2,5.5,3,1,4,1,0,0,0,3.94,0
1821,17,1,0,0,4.2,17,0,1,0,0,1,0,1.48,4
1822,18,1,1,2,9.1,4,0,3,0,1,0,0,3.04,1
1823,16,0,0,3,18.2,15,0,3,0,1,0,0,2.1,3
1824,17,1,0,3,2.1,13,0,3,0,0,0,0,1.79,4
1825,18,0,0,2,14.4,26,1,1,1,0,0,1,1.1,4
1826,18,1,0,2,13.7,26,0,2,0,0,0,0,0.85,4
1827,17,0,2,0,1.9,18,0,2,0,1,0,1,1.2,4
1828,16,1,2,2,18.5,13,1,1,0,0,0,0,2.59,2
1829,17,1,1,3,11.4,8,1,0,0,0,0,1,2.28,3
1830,18,1,0,1,7.3,5,0,2,0,0,0,0,2.75,2
1831,15,1,0,2,15.1,16,0,2,0,1,0,0,1.92,4
1832,15,0,0,3,5.1,18,0,3,1,0,1,0,1.58,4
1833,17,1,0,3,13.9,11,0,1,0,0,1,0,1.72,4
1834,18,1,2,1,0.8,3,1,3,1,0,0,0,2.88,2
1835,15,0,0,2,16.8,15,0,1,0,0,0,0,1.89,4
1836,18,1,0,1,9.0,24,0,3,1,1,0,0,1.37,4
1837,17,0,0,1,12.7,10,1,2,0,0,0,0,2.55,2
1838,15,1,0,3,4.4,21,1,2,1,1,1,1,1.94,4
1839,18,1,1,3,13.5,3,1,3,1,0,0,1,3.31,1
1840,15,1,1,2,15.4,16,0,1,0,0,0,0,1.42,4
1841,17,0,0,0,9.5,7,0,1,0,1,0,0,2.35,3
1842,18,1,0,3,12.4,13,0,2,0,0,1,0,1.75,4
1843,15,1,0,2,9.1,26,0,1,1,0,1,0,0.51,4
1844,17,1,0,1,17.9,1,0,2,0,0,0,0,3.02,1
1845,15,0,0,2,10.0,10,0,1,0,1,0,1,1.83,4
1846,15,0,3,0,16.8,10,0,3,0,0,0,0,2.28,3
1847,16,1,1,2,16.0,23,1,3,1,1,0,1,1.77,4
1848,16,0,1,2,8.2,21,0,0,1,0,1,0,1.35,4
1849,17,1,0,1,4.6,23,1,3,0,1,0,0,1.03,4
1850,16,1,0,1,8.1,5,0,2,0,0,0,0,2.76,2
1851,17,1,1,1,16.5,20,1,2,1,0,0,0,1.79,4
1852,16,1,1,0,4.6,20,0,2,1,0,0,0,1.22,4
1853,15,1,2,2,10.5,13,1,3,0,1,0,1,2.44,3
1854,17,1,0,3,16.1,29,0,2,0,1,1,0,0.36,4
1855,17,1,1,0,7.1,9,0,3,1,0,0,0,2.25,3
1856,15,0,0,0,12.8,25,1,1,0,0,0,0,0.9,4
1857,17,0,2,2,4.9,26,0,4,0,0,0,0,0.66,4
1858,17,0,1,3,2.2,7,0,3,1,0,0,0,2.19,3
1859,16,0,1,1,15.9,6,1,1,0,0,1,1,2.88,2
1860,17,0,0,1,2.0,7,1,3,1,0,0,0,2.88,2
1861,18,0,1,2,5.4,27,0,2,0,0,0,0,0.01,4
1862,15,0,0,1,17.1,7,0,1,1,0,0,0,2.58,2
1863,16,1,0,0,6.9,22,0,1,0,1,0,0,1.16,4
1864,16,1,0,2,19.5,1,0,0,1,0,0,0,3.3,1
1865,18,1,1,2,19.6,26,1,3,0,0,0,0,1.51,4
1866,15,1,0,2,5.4,15,0,2,0,0,0,0,1.39,4
1867,15,0,0,2,0.8,8,0,2,0,0,0,1,2.24,3
1868,16,0,2,2,14.1,12,1,1,1,0,0,0,2.12,3
1869,17,1,0,1,9.0,22,0,2,0,0,0,1,1.04,4
1870,16,1,1,1,2.0,11,0,2,0,0,0,0,1.62,4
1871,15,0,0,1,14.2,26,0,3,0,0,0,0,0.87,4
1872,18,1,0,1,0.6,21,0,4,0,1,0,0,1.32,4
1873,16,1,2,2,17.4,24,0,2,1,0,0,1,1.26,4
1874,15,1,0,3,2.8,28,0,2,1,0,0,0,0.08,4
1875,16,1,0,4,2.5,16,0,2,0,1,1,0,1.69,4
1876,17,0,1,2,3.5,26,0,3,0,0,0,1,0.46,4
1877,16,1,1,1,19.2,1,0,1,1,0,0,0,3.58,0
1878,16,1,1,1,13.9,12,0,2,1,0,0,0,2.09,3
1879,15,0,0,3,16.0,0,0,3,1,0,0,0,3.37,1
1880,15,0,0,2,8.0,25,0,0,0,0,0,0,0.0,4
1881,15,1,2,2,6.7,27,0,1,0,0,0,0,0.09,4
1882,16,0,1,2,4.7,18,0,3,0,1,0,0,1.41,4
1883,17,1,2,2,9.6,10,0,1,0,0,0,0,1.88,4
1884,18,1,2,3,11.0,4,0,2,1,0,0,0,2.87,2
1885,18,0,2,0,12.6,0,1,2,0,0,0,0,3.71,0
1886,15,1,0,2,5.1,19,0,2,0,0,1,0,1.17,4
1887,15,1,0,3,19.0,29,1,1,1,0,0,0,1.0,4
1888,16,1,2,1,3.4,12,1,4,0,1,0,0,2.53,2
1889,18,1,0,2,19.3,7,0,0,1,1,0,0,2.6,2
1890,15,0,0,1,0.3,5,0,3,0,0,0,0,2.46,3
1891,17,0,2,4,9.6,28,1,0,0,0,0,0,0.55,4
1892,17,1,2,0,6.7,16,0,2,0,1,0,0,1.8,4
1893,15,0,0,2,9.0,11,1,1,0,0,0,0,2.31,3
1894,15,1,0,1,11.4,0,0,1,0,0,0,0,3.09,1
1895,18,1,0,2,8.7,2,0,1,0,0,0,0,2.62,2
1896,18,1,2,1,8.3,13,0,2,0,1,0,0,2.28,3
1897,16,1,3,1,14.7,25,0,2,1,0,0,0,1.05,4
1898,18,1,0,2,13.7,7,0,1,0,1,0,0,2.75,2
1899,17,0,0,3,16.7,10,0,4,0,0,0,0,2.62,2
1900,17,1,2,1,5.0,26,1,1,0,0,0,0,0.24,4
1901,15,0,0,1,12.2,13,1,2,0,0,0,0,2.19,3
1902,18,0,1,2,11.7,7,0,1,0,0,0,1,2.64,2
1903,16,1,3,2,7.4,28,1,2,0,1,0,0,0.83,4
1904,17,1,0,3,9.7,2,1,3,0,0,0,0,3.4,1
1905,17,1,1,1,6.3,6,1,2,0,0,1,0,2.62,2
1906,16,1,0,2,2.8,27,0,1,0,0,0,0,0.34,4
1907,16,1,0,1,4.3,18,1,1,1,0,0,1,1.7,4
1908,17,0,2,1,2.1,3,0,3,0,0,0,0,2.36,3
1909,17,1,0,2,13.7,24,0,1,0,0,0,0,0.85,4
1910,16,1,3,2,13.2,15,1,2,1,0,1,0,2.25,3
1911,17,0,1,2,19.0,12,0,1,1,1,0,0,2.48,3
1912,15,0,0,1,14.6,19,0,1,1,0,1,1,1.37,4
1913,15,1,0,2,1.0,18,1,1,0,1,0,0,1.36,4
1914,16,0,0,2,17.7,4,0,3,1,0,0,0,3.06,1
1915,18,1,0,4,17.3,22,1,3,1,0,0,0,1.56,4
1916,16,0,0,1,8.9,4,1,2,1,0,0,0,3.22,1
1917,16,0,0,1,11.7,19,0,1,0,1,0,0,1.15,4
1918,18,1,0,1,19.5,23,0,2,0,0,1,1,1.32,4
1919,18,0,2,2,10.6,3,1,2,1,1,0,0,3.49,1
1920,18,0,1,1,18.1,1,0,2,0,0,1,1,3.87,0
1921,15,0,2,3,1.7,25,1,0,0,0,0,1,0.17,4
1922,17,0,0,1,3.8,12,1,4,0,0,0,0,2.2,3
1923,15,0,0,3,8.8,29,0,2,0,0,0,0,0.02,4
1924,17,0,1,1,11.7,15,0,4,0,0,1,0,2.39,3
1925,15,1,0,2,16.3,21,1,0,0,1,0,0,1.36,4
1926,17,1,0,3,19.8,1,0,1,1,1,0,0,3.51,0
1927,15,0,2,1,7.8,18,0,1,0,1,0,0,1.44,4
1928,18,1,2,4,0.9,16,1,3,0,1,1,0,1.8,4
1929,16,1,1,2,16.0,4,1,2,1,1,0,0,3.26,1
1930,15,1,0,3,12.1,24,0,3,0,1,0,0,1.17,4
1931,17,0,2,2,4.0,17,0,3,0,0,0,0,1.4,4
1932,18,1,1,1,9.9,27,0,3,0,0,1,0,0.55,4
1933,15,0,2,1,14.8,22,1,3,0,0,0,0,1.52,4
1934,15,1,2,1,15.4,20,1,3,0,0,0,0,2.03,3
1935,18,0,2,0,10.0,17,1,3,1,1,0,0,2.29,3
1936,15,0,1,1,6.1,7,0,2,1,0,0,0,2.09,3
1937,16,1,0,1,19.5,26,1,3,1,0,0,1,1.67,4
1938,15,1,1,2,13.3,14,1,3,0,0,0,0,2.6,2
1939,16,0,1,2,8.2,12,0,2,0,0,0,0,1.95,4
1940,16,1,2,1,5.6,12,0,4,0,0,0,0,2.1,3
1941,18,1,0,1,14.6,15,1,0,0,0,0,0,1.38,4
1942,15,1,0,2,4.8,21,0,2,0,0,0,0,0.67,4
1943,18,0,2,1,3.4,19,0,1,1,0,1,0,1.14,4
1944,15,0,2,0,10.6,12,0,1,0,0,0,1,1.62,4
1945,15,1,3,1,5.8,19,0,3,0,0,0,1,1.12,4
1946,17,1,2,3,12.6,1,0,4,0,0,0,0,3.4,1
1947,15,1,1,3,2.4,2,0,3,0,0,0,0,2.68,2
1948,18,0,1,1,13.1,14,1,4,1,0,1,0,3.0,2
1949,16,0,2,2,5.7,22,1,1,1,1,0,0,1.28,4
1950,15,1,1,2,0.0,18,1,1,0,0,0,0,1.2,4
1951,17,1,1,2,2.5,12,0,2,0,1,0,0,1.98,4
1952,18,1,0,2,18.7,4,1,3,1,1,0,1,3.84,0
1953,15,1,0,2,17.3,25,1,0,1,1,0,0,1.18,4
1954,18,1,2,1,4.7,21,0,4,1,0,0,0,1.54,4
1955,17,1,0,0,15.6,5,0,3,0,0,0,1,3.16,1
1956,17,0,0,2,12.2,13,0,4,0,0,0,1,1.75,4
1957,18,1,0,3,19.4,3,1,2,0,0,0,0,3.05,1
1958,15,0,0,2,7.5,21,0,2,0,1,1,0,1.17,4
1959,16,1,0,3,13.6,18,1,3,1,0,0,0,1.79,4
1960,17,1,0,4,1.3,22,0,3,0,1,0,0,0.84,4
1961,15,0,3,1,7.9,6,0,1,0,1,0,0,2.4,3
1962,15,0,1,2,19.3,3,1,4,0,0,0,0,3.58,0
1963,16,0,0,2,10.8,1,0,3,1,0,1,0,3.23,1
1964,17,0,0,4,5.8,26,0,0,0,0,0,0,0.0,4
1965,17,1,1,4,2.4,6,1,1,0,0,1,0,2.81,2
1966,15,0,0,2,14.1,2,1,2,1,0,0,0,3.42,1
1967,15,1,2,1,12.9,14,0,2,0,1,0,1,2.11,3
1968,16,0,1,2,7.5,0,0,3,0,0,0,0,3.16,1
1969,16,1,2,1,19.0,1,0,0,0,0,0,0,2.99,2
1970,17,1,0,2,0.4,9,1,3,1,0,0,0,2.49,3
1971,18,1,1,3,6.1,15,0,3,1,0,1,0,2.13,3
1972,17,1,0,1,18.4,24,0,1,1,0,0,1,0.84,4
1973,15,1,3,2,6.4,27,0,2,1,0,1,0,0.68,4
1974,17,1,1,2,5.0,14,1,1,1,0,0,0,1.74,4
1975,18,0,0,2,10.7,23,1,1,1,0,0,0,1.25,4
1976,16,1,0,1,16.5,14,1,2,0,0,0,0,1.92,4
1977,18,0,0,2,2.1,13,0,4,1,0,0,0,2.19,3
1978,18,0,1,3,18.9,21,1,1,0,1,1,0,1.76,4
1979,18,1,0,3,15.9,13,0,2,1,0,0,0,1.92,4
1980,16,0,1,1,3.6,5,0,1,1,0,0,0,2.81,2
1981,18,1,0,3,14.2,13,1,1,0,0,0,0,2.14,3
1982,18,0,1,2,7.7,16,0,2,0,0,1,0,1.36,4
1983,18,1,2,1,8.0,17,0,3,0,1,0,0,1.72,4
1984,15,0,2,0,15.7,19,1,0,0,1,0,0,1.19,4
1985,18,1,2,1,19.3,18,0,4,0,0,0,0,1.53,4
1986,16,1,0,3,2.5,29,0,0,0,1,0,0,0.12,4
1987,18,1,0,2,8.4,16,0,3,0,1,0,0,1.56,4
1988,18,1,1,2,9.6,15,0,3,1,0,0,0,2.1,3
1989,16,0,0,1,7.5,7,1,2,0,1,0,0,3.01,1
1990,18,1,0,2,7.3,6,0,1,0,0,0,0,2.07,3
1991,16,0,0,0,1.0,19,1,2,0,0,1,0,1.75,4
1992,18,0,0,1,13.7,27,0,3,1,1,0,0,1.08,4
1993,16,0,0,2,8.7,11,0,3,0,0,1,0,2.27,3
1994,18,1,2,1,3.9,8,0,2,0,1,0,0,2.12,3
1995,18,0,0,3,16.3,26,1,2,0,0,0,0,0.74,4
1996,15,0,1,1,16.1,13,0,3,0,1,0,0,1.89,4
1997,15,0,0,2,9.7,19,1,4,0,0,0,0,1.59,4
1998,18,1,1,2,6.0,0,0,3,0,0,1,0,3.51,0
1999,18,1,0,2,12.8,9,1,3,0,0,1,0,2.63,2
2000,17,0,2,1,5.8,16,1,2,1,1,0,0,1.84,4
2001,16,1,2,0,4.7,16,1,3,1,0,1,0,1.83,4
2002,17,1,0,3,14.6,16,1,3,0,0,0,1,1.77,4
2003,15,0,3,1,0.8,3,0,3,1,0,1,1,3.2,1
2004,15,0,3,3,1.9,16,1,2,0,0,0,0,1.26,4
2005,15,1,2,4,0.1,17,0,2,0,1,1,1,1.43,4
2006,15,0,2,1,3.1,19,0,2,0,0,1,1,1.07,4
2007,18,1,0,1,1.4,22,0,2,0,0,0,1,0.83,4
2008,15,1,1,2,19.9,1,0,2,0,0,0,0,3.13,1
2009,18,1,0,4,5.8,7,0,3,1,0,0,0,2.54,2
2010,18,1,0,3,3.0,12,0,2,1,0,0,0,1.67,4
2011,15,1,3,2,4.8,22,0,1,0,1,1,0,0.82,4
2012,15,1,0,2,18.7,24,0,3,0,1,0,0,1.13,4
2013,16,0,2,1,10.4,29,0,3,0,0,0,0,0.33,4
2014,17,0,2,4,7.3,21,1,2,0,0,0,0,1.49,4
2015,15,1,2,4,17.5,19,1,1,0,1,0,0,1.68,4
2016,16,1,3,1,7.9,21,1,4,1,0,0,0,1.92,4
2017,16,1,0,1,6.7,14,0,3,0,0,0,0,1.94,4
2018,17,0,0,1,4.1,19,0,1,1,0,0,0,1.07,4
2019,18,1,0,1,7.6,22,1,0,0,0,0,0,0.97,4
2020,15,0,0,3,6.3,8,1,2,1,0,0,0,2.69,2
2021,17,1,0,1,13.5,2,1,3,1,1,0,0,3.52,0
2022,15,1,0,0,5.8,2,0,1,1,0,0,0,2.82,2
2023,16,0,2,1,11.5,1,0,2,1,1,0,0,3.49,1
2024,16,0,1,4,1.3,0,1,2,0,0,1,0,3.59,0
2025,18,1,0,2,3.8,13,0,3,0,0,0,0,1.58,4
2026,16,1,1,2,8.1,16,0,2,1,0,1,0,1.89,4
2027,16,1,0,1,18.7,12,1,2,0,1,0,0,2.37,3
2028,17,0,0,4,7.5,18,1,4,1,0,1,0,2.43,3
2029,15,0,2,3,13.3,29,0,1,0,0,0,0,0.39,4
2030,15,0,1,1,5.1,22,0,1,0,1,1,0,0.71,4
2031,17,0,2,0,2.5,14,1,3,0,1,1,0,2.57,2
2032,18,0,0,0,1.2,26,0,1,1,1,0,0,0.7,4
2033,15,0,2,1,6.1,24,1,3,1,0,1,0,1.59,4
2034,16,1,1,2,3.2,13,1,0,0,1,0,0,2.06,3
2035,15,1,1,3,3.5,1,1,1,0,0,0,0,3.13,1
2036,16,0,1,2,15.2,6,1,4,1,1,0,0,3.54,0
2037,18,1,2,3,0.3,16,0,2,1,1,1,0,2.06,3
2038,17,1,1,2,11.2,17,0,3,0,1,1,1,1.76,4
2039,15,0,1,2,7.6,5,0,1,1,1,0,0,2.62,2
2040,17,1,3,2,10.1,26,0,1,0,0,0,0,0.26,4
2041,15,0,2,1,11.3,20,0,3,0,1,1,0,1.7,4
2042,16,0,0,1,6.3,7,0,2,0,0,0,0,2.1,3
2043,17,1,2,2,5.9,27,1,2,1,1,1,0,0.84,4
2044,15,0,0,0,14.7,26,0,0,1,1,0,0,0.56,4
2045,16,0,0,1,17.4,1,0,2,1,0,0,0,3.35,1
2046,17,0,1,2,3.9,0,0,3,1,0,0,0,3.28,1
2047,17,0,3,4,2.0,15,0,3,0,1,0,0,1.56,4
2048,15,0,3,2,18.0,6,0,3,1,0,0,1,2.85,2
2049,15,0,0,3,7.0,21,0,3,0,0,0,0,1.14,4
2050,15,0,1,2,11.0,23,0,2,1,0,0,0,1.39,4
2051,16,0,0,2,7.2,10,1,2,0,0,0,0,2.18,3
2052,15,1,3,2,2.5,14,1,3,1,0,0,0,2.25,3
2053,17,1,3,3,11.8,12,1,1,1,0,0,0,2.25,3
2054,17,1,1,2,10.5,29,0,1,1,0,0,0,0.39,4
2055,15,0,2,2,4.1,23,0,4,1,1,0,0,1.48,4
2056,15,0,2,2,9.0,1,0,0,0,0,0,0,2.67,2
2057,18,1,1,2,15.9,13,0,1,1,0,0,0,1.83,4
2058,17,1,0,1,11.8,23,0,2,0,0,1,0,0.76,4
2059,16,1,0,0,1.9,5,0,3,1,0,0,0,2.94,2
2060,18,0,1,0,11.0,8,1,2,1,0,1,0,3.05,1
2061,15,1,1,3,14.1,27,0,2,0,1,0,0,0.92,4
2062,15,1,0,1,15.9,6,0,4,1,0,1,0,3.46,1
2063,17,0,3,1,12.6,17,0,3,0,0,0,0,1.84,4
2064,15,1,0,2,3.1,23,0,3,1,1,0,0,1.19,4
2065,16,0,1,1,14.2,8,1,0,1,0,1,0,2.42,3
2066,17,0,1,2,13.5,22,0,1,0,0,0,0,0.91,4
2067,15,0,1,1,0.5,3,0,2,0,1,0,0,3.07,1
2068,17,1,1,4,8.2,8,0,1,0,0,0,0,2.17,3
2069,15,1,0,3,6.7,3,0,0,1,1,0,0,2.55,2
2070,15,0,0,3,13.4,11,0,1,1,0,1,0,2.45,3
2071,15,1,1,2,4.3,3,1,2,0,0,1,0,3.46,1
2072,16,1,1,2,11.8,24,1,3,1,1,0,0,1.44,4
2073,16,1,0,1,18.3,29,1,3,0,0,0,0,0.91,4
2074,17,1,2,0,16.0,23,0,0,0,0,1,0,0.92,4
2075,15,0,0,0,18.4,19,0,2,0,1,1,0,1.84,4
2076,15,1,1,2,19.6,13,0,1,0,0,0,0,2.1,3
2077,16,0,2,2,0.2,23,1,2,0,1,0,0,0.88,4
2078,15,0,0,2,12.5,23,1,2,0,1,0,0,1.45,4
2079,16,1,0,0,8.3,6,1,2,0,0,1,0,3.08,1
2080,15,0,2,2,17.2,25,0,3,1,0,0,0,1.12,4
2081,17,1,1,2,5.0,12,0,3,0,0,0,0,2.06,3
2082,15,1,1,2,19.6,21,0,3,0,1,0,0,1.56,4
2083,15,0,2,2,12.3,7,0,3,0,0,1,0,2.49,3
2084,18,0,2,1,15.9,22,0,3,0,0,1,0,1.1,4
2085,16,0,3,3,1.7,4,0,3,0,0,0,0,2.69,2
2086,15,0,1,2,3.7,11,1,2,0,0,0,0,1.68,4
2087,15,1,0,1,15.2,12,0,2,1,0,1,0,2.42,3
2088,18,1,0,1,0.4,28,0,3,1,1,0,0,0.41,4
2089,18,1,0,2,16.3,19,0,0,0,0,0,0,0.65,4
2090,16,0,1,3,0.3,13,0,3,0,0,0,0,1.79,4
2091,18,0,0,2,13.1,27,1,4,0,1,0,0,0.96,4
2092,17,0,3,1,7.3,17,0,3,0,0,0,0,1.93,4
2093,18,1,1,3,12.2,26,0,0,1,1,0,0,0.99,4
2094,17,0,1,2,13.9,23,1,2,1,0,0,0,1.35,4
2095,16,1,0,2,6.8,24,0,3,1,0,1,0,0.7,4
2096,16,0,0,2,2.2,19,0,4,0,1,0,0,1.52,4
2097,16,1,0,1,1.4,3,1,2,1,0,0,0,3.36,1
2098,16,1,0,2,11.8,20,1,3,0,0,0,0,1.77,4
2099,16,0,0,1,10.4,17,0,3,0,0,0,0,1.79,4
2100,17,0,1,4,14.8,6,0,1,0,1,1,1,3.15,1
2101,17,1,2,2,10.2,14,0,3,1,1,0,1,2.01,3
2102,16,1,2,2,8.4,20,1,2,1,0,0,0,1.72,4
2103,18,0,1,2,8.0,5,0,2,0,1,0,1,3.13,1
2104,15,0,0,3,0.5,15,1,2,0,0,0,0,1.44,4
2105,16,1,2,3,6.7,19,1,3,1,0,0,1,1.62,4
2106,18,0,2,2,19.5,23,1,3,1,1,0,0,2.2,3
2107,15,1,0,2,17.5,7,0,2,0,1,0,0,3.1,1
2108,16,1,2,2,6.6,27,0,3,1,0,0,0,0.47,4
2109,16,0,0,2,11.8,20,0,3,0,0,0,0,1.04,4
2110,17,0,2,1,16.9,15,1,3,1,0,0,0,2.39,3
2111,15,0,3,2,8.8,27,0,2,0,1,0,0,0.27,4
2112,15,0,0,1,0.4,21,0,0,0,1,0,1,0.44,4
2113,18,0,2,3,1.5,15,0,2,1,0,1,0,1.56,4
2114,17,1,1,1,10.2,2,0,3,1,1,0,0,3.68,0
2115,17,1,3,4,19.4,16,0,1,0,1,0,0,2.11,3
2116,17,0,0,2,13.9,8,0,4,0,1,1,0,3.29,1
2117,17,0,2,2,1.4,24,0,3,0,0,0,0,0.43,4
2118,15,0,0,2,3.8,2,0,3,0,0,0,0,2.85,2
2119,15,1,0,1,15.4,19,0,3,1,0,1,1,1.77,4
2120,16,0,0,1,16.8,28,1,2,0,0,0,0,0.8,4
2121,16,0,3,0,12.4,6,1,3,1,1,0,0,3.52,0
2122,17,1,2,2,12.9,17,0,2,0,1,0,0,1.59,4
2123,17,1,2,2,0.6,11,0,3,1,0,0,0,1.86,4
2124,17,0,3,2,16.6,18,1,3,0,1,0,0,2.41,3
2125,16,0,0,1,15.8,15,0,3,0,0,0,0,2.14,3
2126,18,0,0,1,5.2,21,0,3,0,0,0,0,1.07,4
2127,18,1,0,2,14.2,26,0,0,1,0,0,0,0.31,4
2128,16,0,0,3,4.3,23,0,0,0,0,0,0,0.5,4
2129,16,0,0,2,0.8,16,0,3,0,0,1,0,1.49,4
2130,16,0,0,2,4.0,19,1,1,1,0,0,0,0.88,4
2131,16,1,0,2,3.6,14,1,2,1,1,0,0,2.05,3
2132,16,1,0,0,6.8,0,0,2,1,0,0,0,3.29,1
2133,16,0,0,4,8.4,1,0,0,0,0,0,0,2.61,2
2134,17,0,0,2,10.2,7,0,0,0,0,0,0,2.21,3
2135,17,1,3,1,9.5,21,0,3,1,1,0,0,1.63,4
2136,17,1,2,2,5.4,24,0,3,0,0,0,0,0.49,4
2137,17,1,3,1,0.6,1,0,2,0,1,1,0,3.2,1
2138,16,1,0,4,12.1,18,1,4,0,0,0,0,2.07,3
2139,18,1,0,1,7.9,8,0,1,1,0,0,1,2.28,3
2140,15,1,2,2,6.0,8,1,1,0,1,0,0,2.48,3
2141,16,1,0,1,17.3,12,0,3,1,0,1,0,2.62,2
2142,15,1,0,2,14.9,5,0,3,0,0,1,0,3.35,1
2143,18,1,0,2,17.2,29,0,2,1,0,1,0,0.84,4
2144,17,0,0,2,9.9,14,0,4,1,0,1,0,2.37,3
2145,18,0,0,2,2.6,18,1,4,0,1,0,0,1.92,4
2146,16,0,0,3,13.9,20,0,0,0,0,0,0,1.01,4
2147,17,1,1,0,4.1,14,0,1,1,0,0,0,1.55,4
2148,16,0,0,1,8.8,17,0,3,0,0,0,0,1.25,4
2149,17,1,0,1,1.3,6,0,2,1,0,0,0,2.46,3
2150,15,1,2,4,16.5,25,0,0,1,0,1,1,0.96,4
2151,15,0,0,1,2.5,10,0,3,0,0,0,0,2.08,3
2152,15,1,0,2,18.1,7,1,2,0,0,1,0,2.94,2
2153,18,0,2,2,17.3,5,1,2,0,0,1,0,3.18,1
2154,16,0,0,1,9.3,7,0,1,1,0,0,0,2.63,2
2155,18,0,0,1,14.9,1,0,3,0,0,1,0,3.11,1
2156,15,1,0,1,12.4,18,0,2,1,0,0,0,1.42,4
2157,16,0,0,2,16.1,15,0,1,1,1,0,0,2.06,3
2158,15,1,1,1,8.6,6,1,2,0,0,0,1,2.92,2
2159,18,0,2,0,15.7,9,1,2,0,1,0,0,3.18,1
2160,18,0,0,3,9.2,11,0,4,0,0,1,0,2.61,2
2161,18,0,1,4,18.8,16,0,4,1,1,0,0,2.35,3
2162,15,1,1,1,9.7,6,1,1,0,0,0,0,2.24,3
2163,16,1,0,1,9.3,21,1,3,0,0,0,0,1.75,4
2164,16,1,1,0,15.7,7,0,3,1,1,0,0,2.95,2
2165,15,0,0,2,16.4,6,0,3,0,1,0,0,3.07,1
2166,16,0,0,3,11.1,3,0,2,0,0,0,0,2.81,2
2167,15,1,0,1,3.6,2,1,0,0,0,0,0,2.64,2
2168,16,1,0,1,9.4,18,0,3,1,0,0,1,1.4,4
2169,17,1,0,2,19.4,14,1,1,0,0,0,0,2.44,3
2170,17,1,2,2,15.1,3,0,1,0,0,0,0,2.63,2
2171,18,1,0,0,16.2,24,0,3,1,1,0,0,1.47,4
2172,17,1,0,2,0.7,8,0,4,0,0,1,0,2.38,3
2173,17,0,0,1,9.4,12,1,1,1,0,0,0,2.3,3
2174,17,1,2,1,12.9,17,0,3,0,0,0,0,1.6,4
2175,15,0,1,2,16.6,20,1,2,0,1,0,0,1.69,4
2176,17,0,1,3,1.0,15,0,3,0,1,0,0,1.9,4
2177,17,1,2,2,17.0,0,1,2,0,0,0,0,3.5,1
2178,18,1,2,3,11.0,3,1,1,0,0,1,0,3.36,1
2179,17,0,0,2,3.9,17,0,1,0,0,0,1,0.82,4
2180,17,1,1,2,6.3,7,1,2,0,0,1,1,2.64,2
2181,16,1,2,2,5.6,19,0,1,0,0,1,0,0.9,4
2182,18,0,3,3,10.6,15,0,0,0,1,1,0,1.67,4
2183,18,0,2,3,1.0,20,0,3,0,1,0,0,0.91,4
2184,18,0,0,0,3.2,10,1,2,0,0,1,0,2.42,3
2185,18,1,0,3,16.3,19,1,3,1,0,0,0,2.13,3
2186,18,0,0,3,2.7,20,0,1,0,0,0,1,1.03,4
2187,18,1,2,2,4.7,20,1,3,0,0,0,1,1.51,4
2188,15,0,0,1,9.1,20,0,2,1,1,1,0,1.79,4
2189,17,0,0,3,10.3,26,1,0,0,0,0,0,0.6,4
